name	sample_len	model_contig_len	score	pvalue
v_phage-synechococcus-s-eivisample0	50	150	0.60838383436203	0.13025754214479568
v_phage-synechococcus-s-eivisample0	50	300	0.34156492352485657	0.2400572665374036
v_phage-synechococcus-s-eivisample0	50	500	0.0011626335326582193	0.8165064253325557
v_phage-synechococcus-s-eivisample0	50	1000	0.007661770563572645	0.3627917516428733
v_phage-synechococcus-s-eivisample1	50	150	0.8341870307922363	0.03964200853593991
v_phage-synechococcus-s-eivisample1	50	300	0.19751852750778198	0.3403131622852505
v_phage-synechococcus-s-eivisample1	50	500	0.4262688457965851	0.18438728856610662
v_phage-synechococcus-s-eivisample1	50	1000	0.07007009536027908	0.21234609864793413
v_phage-synechococcus-s-eivisample2	50	150	0.7054381370544434	0.08397709485253545
v_phage-synechococcus-s-eivisample2	50	300	0.5662190914154053	0.10390269197817559
v_phage-synechococcus-s-eivisample2	50	500	0.4546128809452057	0.16801821294850328
v_phage-synechococcus-s-eivisample2	50	1000	0.4781768321990967	0.07460910944935419
v_phage-synechococcus-s-eivisample3	50	150	0.44665589928627014	0.25192846927399465
v_phage-synechococcus-s-eivisample3	50	300	0.32618802785873413	0.24928980475267168
v_phage-synechococcus-s-eivisample3	50	500	0.04025139659643173	0.5238010122485842
v_phage-synechococcus-s-eivisample3	50	1000	0.0588279627263546	0.2242238839791525
v_phage-synechococcus-s-eivisample4	50	150	0.5046303272247314	0.19925732818324118
v_phage-synechococcus-s-eivisample4	50	300	0.0086588179692626	0.7022027325607612
v_phage-synechococcus-s-eivisample4	50	500	0.01618668995797634	0.6207454514666315
v_phage-synechococcus-s-eivisample4	50	1000	0.0065661887638270855	0.3730455472467709
v_phage-synechococcus-s-eivisample5	50	150	0.4987218677997589	0.20469645612098963
v_phage-synechococcus-s-eivisample5	50	300	0.503170907497406	0.13582202281643144
v_phage-synechococcus-s-eivisample5	50	500	0.4984145760536194	0.13883610227850007
v_phage-synechococcus-s-eivisample5	50	1000	0.17539863288402557	0.1552987385754211
v_phage-synechococcus-s-eivisample6	50	150	0.40556198358535767	0.2889438182002455
v_phage-synechococcus-s-eivisample6	50	300	0.22477667033672333	0.31813365198178295
v_phage-synechococcus-s-eivisample6	50	500	0.0004398970922920853	0.862612654988805
v_phage-synechococcus-s-eivisample6	50	1000	0.0034901287872344255	0.4190837676561674
v_phage-synechococcus-s-eivisample7	50	150	0.8297814130783081	0.04088636389229851
v_phage-synechococcus-s-eivisample7	50	300	0.6031177639961243	0.09109099517518149
v_phage-synechococcus-s-eivisample7	50	500	0.4995761513710022	0.137895350806224
v_phage-synechococcus-s-eivisample7	50	1000	0.5748133659362793	0.045075156733892285
v_phage-synechococcus-s-eivisample8	50	150	0.765561580657959	0.06109165437326156
v_phage-synechococcus-s-eivisample8	50	300	0.575564980506897	0.1006222663119448
v_phage-synechococcus-s-eivisample8	50	500	0.03165056183934212	0.5511204350034807
v_phage-synechococcus-s-eivisample8	50	1000	0.13128167390823364	0.1732003927789108
v_phage-synechococcus-s-eivisample9	50	150	0.18714386224746704	0.5218353396921206
v_phage-synechococcus-s-eivisample9	50	300	0.0014265991048887372	0.8105131442485458
v_phage-synechococcus-s-eivisample9	50	500	0.0018447121838107705	0.7904852396094
v_phage-synechococcus-s-eivisample9	50	1000	0.014719268307089806	0.31588488556537503
v_phage-synechococcus-s-eivisample10	50	150	0.9833183288574219	0.0032009774664699723
v_phage-synechococcus-s-eivisample10	50	300	0.350987046957016	0.23443206926094604
v_phage-synechococcus-s-eivisample10	50	500	0.005906261969357729	0.7094112777286496
v_phage-synechococcus-s-eivisample10	50	1000	0.013780321925878525	0.3206057859354936
v_phage-synechococcus-s-eivisample11	50	150	0.17058566212654114	0.5440028828504183
v_phage-synechococcus-s-eivisample11	50	300	0.6953729391098022	0.06581706272264057
v_phage-synechococcus-s-eivisample11	50	500	0.22327223420143127	0.29950704622852736
v_phage-synechococcus-s-eivisample11	50	1000	0.2141074389219284	0.14202356673464764
v_phage-synechococcus-s-eivisample12	50	150	0.017991533502936363	0.8385688224231709
v_phage-synechococcus-s-eivisample12	50	300	0.06505810469388962	0.5025533210082518
v_phage-synechococcus-s-eivisample12	50	500	0.001323624630458653	0.8094413817757625
v_phage-synechococcus-s-eivisample12	50	1000	0.0005851166206412017	0.545660548379787
v_phage-synechococcus-s-eivisample13	50	150	0.291733980178833	0.3998068715442394
v_phage-synechococcus-s-eivisample13	50	300	0.7201454639434814	0.05981422194165126
v_phage-synechococcus-s-eivisample13	50	500	0.007746187038719654	0.687162505409321
v_phage-synechococcus-s-eivisample13	50	1000	0.6252697110176086	0.039636679507515676
v_phage-synechococcus-s-eivisample14	50	150	0.11635260283946991	0.6219383790723078
v_phage-synechococcus-s-eivisample14	50	300	0.09117845445871353	0.4577941110159174
v_phage-synechococcus-s-eivisample14	50	500	0.025546107441186905	0.5742346986773035
v_phage-synechococcus-s-eivisample14	50	1000	0.02270832657814026	0.28610544603066695
v_phage-synechococcus-s-eivisample15	50	150	0.9653816223144531	0.006821432191078929
v_phage-synechococcus-s-eivisample15	50	300	0.08929109573364258	0.4607307119989178
v_phage-synechococcus-s-eivisample15	50	500	0.013394112698733807	0.6392406254115788
v_phage-synechococcus-s-eivisample15	50	1000	0.1798565834760666	0.15392023566734647
v_phage-synechococcus-s-eivisample16	50	150	0.4981290102005005	0.2052735892613822
v_phage-synechococcus-s-eivisample16	50	300	0.9994974136352539	0.0009412905262208594
v_phage-synechococcus-s-eivisample16	50	500	0.5350799560546875	0.11686014788613144
v_phage-synechococcus-s-eivisample16	50	1000	0.38519203662872314	0.09993201903467029
v_phage-synechococcus-s-eivisample17	50	150	0.25818389654159546	0.436259163748156
v_phage-synechococcus-s-eivisample17	50	300	0.3428351879119873	0.23926816070703882
v_phage-synechococcus-s-eivisample17	50	500	0.3113671541213989	0.2457148770437826
v_phage-synechococcus-s-eivisample17	50	1000	0.0012651900760829449	0.4921255381826422
v_phage-synechococcus-s-eivisample18	50	150	0.4098656177520752	0.28500242114390606
v_phage-synechococcus-s-eivisample18	50	300	0.63511061668396	0.08156536050863507
v_phage-synechococcus-s-eivisample18	50	500	0.08111470192670822	0.4380985531242356
v_phage-synechococcus-s-eivisample18	50	1000	0.3717605173587799	0.1032366492937533
v_phage-synechococcus-s-eivisample19	50	150	0.2907204031944275	0.40080911250999424
v_phage-synechococcus-s-eivisample19	50	300	0.04999154061079025	0.5349179329936421
v_phage-synechococcus-s-eivisample19	50	500	0.01783907040953636	0.6113661592880393
v_phage-synechococcus-s-eivisample19	50	1000	0.01796294003725052	0.3021187400861092
v_phage-synechococcus-s-eivisample20	50	150	0.9714978337287903	0.005509510028040225
v_phage-synechococcus-s-eivisample20	50	300	0.5566684007644653	0.10773549172566173
v_phage-synechococcus-s-eivisample20	50	500	0.023514239117503166	0.5831530226344804
v_phage-synechococcus-s-eivisample20	50	1000	0.5055138468742371	0.05882241861167762
v_phage-synechococcus-s-eivisample21	50	150	0.5310407876968384	0.1787339106541593
v_phage-synechococcus-s-eivisample21	50	300	0.8525956869125366	0.033503178969202324
v_phage-synechococcus-s-eivisample21	50	500	0.23281708359718323	0.2929406009520405
v_phage-synechococcus-s-eivisample21	50	1000	0.023236308246850967	0.28465140871667044
v_phage-synechococcus-s-eivisample22	50	150	0.19597280025482178	0.5106136192159998
v_phage-synechococcus-s-eivisample22	50	300	0.4425945580005646	0.18010213284033008
v_phage-synechococcus-s-eivisample22	50	500	0.02389402687549591	0.5815537451316112
v_phage-synechococcus-s-eivisample22	50	1000	0.0523812472820282	0.23121081652692801
v_phage-synechococcus-s-eivisample23	50	150	0.33414673805236816	0.35620094368306665
v_phage-synechococcus-s-eivisample23	50	300	0.481084406375885	0.1547380168643189
v_phage-synechococcus-s-eivisample23	50	500	0.2656276226043701	0.27184895294361133
v_phage-synechococcus-s-eivisample23	50	1000	0.5635362863540649	0.04651031044640834
v_phage-synechococcus-s-eivisample24	50	150	0.49862539768218994	0.20480062161462145
v_phage-synechococcus-s-eivisample24	50	300	0.5728822946548462	0.10145646390404472
v_phage-synechococcus-s-eivisample24	50	500	0.010487380437552929	0.6609531693917101
v_phage-synechococcus-s-eivisample24	50	1000	0.003396678250283003	0.42097212780421484
v_phage-synechococcus-s-eivisample25	50	150	0.18328934907913208	0.5270745824934404
v_phage-synechococcus-s-eivisample25	50	300	0.4592391848564148	0.16951120530279118
v_phage-synechococcus-s-eivisample25	50	500	0.01775815337896347	0.6117894974505635
v_phage-synechococcus-s-eivisample25	50	1000	0.011919060721993446	0.3304063751038598
