name	sample_len	model_contig_len	score	pvalue
h_human-3sample0	300	150	0.22593052685260773	0.4738319388295177
h_human-3sample0	300	300	0.21189473569393158	0.3284934842404293
h_human-3sample0	300	500	0.37552618980407715	0.21189486161545842
h_human-3sample0	300	1000	0.042939405888319016	0.24480700959286955
h_human-3sample1	300	150	0.23174509406089783	0.46692323284647697
h_human-3sample1	300	300	0.03786216676235199	0.5659917932993642
h_human-3sample1	300	500	0.003741868305951357	0.7440967845114678
h_human-3sample1	300	1000	0.0007760660373605788	0.5263237404637813
h_human-3sample2	300	150	0.5949423909187317	0.13776027296989898
h_human-3sample2	300	300	0.7421309351921082	0.054780854037967265
h_human-3sample2	300	500	0.8456593751907349	0.03999134508645506
h_human-3sample2	300	1000	0.03499021381139755	0.25842208626029156
h_human-3sample3	300	150	0.9116570353507996	0.018701929032330717
h_human-3sample3	300	300	0.9990345239639282	0.0012682057988005592
h_human-3sample3	300	500	0.88063645362854	0.033462529868859246
h_human-3sample3	300	1000	0.9783873558044434	0.009517335146159076
h_human-3sample4	300	150	0.4545605480670929	0.24466503755588337
h_human-3sample4	300	300	0.17716597020626068	0.3582033187536637
h_human-3sample4	300	500	0.4319305717945099	0.18134866131065494
h_human-3sample4	300	1000	0.0007900990312919021	0.5249074703527457
h_human-3sample5	300	150	0.3525528311729431	0.3382506953750521
h_human-3sample5	300	300	0.16204532980918884	0.37295396131126846
h_human-3sample5	300	500	0.00021362504048738629	0.8900449679203748
h_human-3sample5	300	1000	0.0041139028035104275	0.40713044791902714
h_human-3sample6	300	150	0.3118152618408203	0.37877107239783336
h_human-3sample6	300	300	0.6996928453445435	0.06469540514947919
h_human-3sample6	300	500	0.6658389568328857	0.07605034901879622
h_human-3sample6	300	1000	0.017431989312171936	0.30429035425636375
h_human-3sample7	300	150	0.21135371923446655	0.4914359072532967
h_human-3sample7	300	300	0.3811967968940735	0.21638972809667673
h_human-3sample7	300	500	0.0023086084984242916	0.7764868577019323
h_human-3sample7	300	1000	0.06692191958427429	0.2153108240803686
h_human-3sample8	300	150	0.3976518213748932	0.29629733899393024
h_human-3sample8	300	300	0.12595947086811066	0.4117948775758669
h_human-3sample8	300	500	0.18835678696632385	0.3246533330824663
h_human-3sample8	300	1000	0.12929333746433258	0.17405015484553213
h_human-3sample9	300	150	0.4937119483947754	0.20949369939527707
h_human-3sample9	300	300	0.7661470174789429	0.04995603553230825
h_human-3sample9	300	500	0.05197998136281967	0.4940074131216015
h_human-3sample9	300	1000	0.2984156906604767	0.119665382581766
h_human-3sample10	300	150	0.7596024870872498	0.06318622538034481
h_human-3sample10	300	300	0.979824960231781	0.008415250033818822
h_human-3sample10	300	500	0.8591731190681458	0.03720672072851794
