name	sample_len	model_contig_len	score	pvalue
h_human-3sample0	1000	150	0.45641040802001953	0.24312507742029932
h_human-3sample0	1000	300	0.299257755279541	0.26605266717770665
h_human-3sample0	1000	500	0.22304745018482208	0.2996857890082598
h_human-3sample0	1000	1000	0.0005074384389445186	0.5548757459022585
h_human-3sample1	1000	150	0.35885196924209595	0.33230200110359115
h_human-3sample1	1000	300	0.1163586750626564	0.42391892501240025
h_human-3sample1	1000	500	0.6142348647117615	0.08868464129146363
h_human-3sample1	1000	1000	0.0025037163868546486	0.4433680791600574
h_human-3sample2	1000	150	0.42072656750679016	0.2750053490388622
h_human-3sample2	1000	300	0.3428652882575989	0.23925125129638816
h_human-3sample2	1000	500	0.367980420589447	0.2158648328284634
h_human-3sample2	1000	1000	0.002264011651277542	0.45099705415816904
h_human-3sample3	1000	150	0.39538493752479553	0.2983524960304501
h_human-3sample3	1000	300	0.10486140102148056	0.4387372052126077
h_human-3sample3	1000	500	0.06533064693212509	0.46599183427722063
h_human-3sample3	1000	1000	3.345349739447556e-07	0.9024095475489086
h_human-3sample4	1000	150	0.41361379623413086	0.2815762209885024
h_human-3sample4	1000	300	0.36998921632766724	0.22280403120349912
h_human-3sample4	1000	500	0.5664240121841431	0.10479971401155243
h_human-3sample4	1000	1000	0.03728421404957771	0.25413550872422386
h_human-3sample5	1000	150	0.42072656750679016	0.2750053490388622
h_human-3sample5	1000	300	0.2990715801715851	0.2661484871713938
h_human-3sample5	1000	500	0.5074629783630371	0.1312254228677868
h_human-3sample5	1000	1000	0.03883669152855873	0.2510197144799456
h_human-3sample6	1000	150	0.42072656750679016	0.2750053490388622
h_human-3sample6	1000	300	0.7276557683944702	0.05806691617441494
h_human-3sample6	1000	500	0.8942174315452576	0.031016576040941504
h_human-3sample6	1000	1000	0.9731644988059998	0.010197144799456152
h_human-3sample7	1000	150	0.42072656750679016	0.2750053490388622
h_human-3sample7	1000	300	0.07841598242521286	0.4781699508499797
h_human-3sample7	1000	500	0.17990677058696747	0.3310598506086662
h_human-3sample7	1000	1000	0.11973260343074799	0.17892212402749452
h_human-3sample8	1000	150	0.42293018102645874	0.2730712491976442
h_human-3sample8	1000	300	0.4328504800796509	0.18589642422329442
h_human-3sample8	1000	500	0.44074150919914246	0.17617452821313664
h_human-3sample8	1000	1000	0.004172068554908037	0.4060540826346401
h_human-3sample9	1000	150	0.4067709743976593	0.28786837986058716
h_human-3sample9	1000	300	0.46079814434051514	0.16856991477657032
h_human-3sample9	1000	500	0.12256736308336258	0.38461683192534196
h_human-3sample9	1000	1000	0.11413046717643738	0.1815280610318
h_human-3sample10	1000	150	0.418091356754303	0.2774321235121226
h_human-3sample10	1000	300	0.42817795276641846	0.18865265815935428
h_human-3sample10	1000	500	0.10644002258777618	0.4032531185911306
h_human-3sample10	1000	1000	0.03818858042359352	0.25224714857617647
h_human-3sample11	1000	150	0.572466254234314	0.15137498451594014
h_human-3sample11	1000	300	0.6646121144294739	0.07329102223023853
h_human-3sample11	1000	500	0.9466111063957214	0.020743569963686995
h_human-3sample11	1000	1000	0.9494437575340271	0.013728378276304857
h_human-3sample12	1000	150	0.42072656750679016	0.2750053490388622
h_human-3sample12	1000	300	0.32170426845550537	0.2520009469269964
h_human-3sample12	1000	500	0.033367738127708435	0.5448362151686768
h_human-3sample12	1000	1000	5.3525618568528444e-05	0.6953130901125463
h_human-3sample13	1000	150	0.4493698477745056	0.24938063760543236
h_human-3sample13	1000	300	0.36836570501327515	0.22388623348514228
h_human-3sample13	1000	500	0.2201240211725235	0.30176484976198986
h_human-3sample13	1000	1000	0.004407157190144062	0.4021074099252209
h_human-3sample14	1000	150	0.3947218060493469	0.29896904314140604
h_human-3sample14	1000	300	0.3824264407157898	0.2156908057897822
h_human-3sample14	1000	500	0.10925402492284775	0.39999811849705547
h_human-3sample14	1000	1000	0.017745230346918106	0.3029496185512501
h_human-3sample15	1000	150	0.42072656750679016	0.2750053490388622
h_human-3sample15	1000	300	0.18155482411384583	0.3542296072507553
h_human-3sample15	1000	500	0.02048814855515957	0.5972642947186212
h_human-3sample15	1000	1000	5.148852778802393e-06	0.8108429639700884
h_human-3sample16	1000	150	0.4410620927810669	0.2569030754158174
h_human-3sample16	1000	300	0.3822649121284485	0.2158148081345538
h_human-3sample16	1000	500	0.5920878648757935	0.09573086981881127
h_human-3sample16	1000	1000	0.017614684998989105	0.30344059218974245
h_human-3sample17	1000	150	0.4037104845046997	0.29074559971171493
h_human-3sample17	1000	300	0.3269513249397278	0.24885016007575417
h_human-3sample17	1000	500	0.034972235560417175	0.5397279346742178
h_human-3sample17	1000	1000	0.0007648583850823343	0.5271357353274416
h_human-3sample18	1000	150	0.40604445338249207	0.2884877422551548
h_human-3sample18	1000	300	0.07488184422254562	0.48427988456508997
h_human-3sample18	1000	500	0.16145078837871552	0.34654461984233004
h_human-3sample18	1000	1000	0.010882724076509476	0.33746884205755723
h_human-3sample19	1000	150	0.4122442603111267	0.28293037240571617
h_human-3sample19	1000	300	0.42064613103866577	0.19303783198809576
h_human-3sample19	1000	500	0.5365191102027893	0.11627688197332028
h_human-3sample19	1000	1000	0.054552361369132996	0.2287937155374273
h_human-3sample20	1000	150	0.4359602928161621	0.2614328667469961
h_human-3sample20	1000	300	0.411905974149704	0.19822902105785273
h_human-3sample20	1000	500	0.480485737323761	0.15209129052286968
h_human-3sample20	1000	1000	0.22495707869529724	0.13911549210665458
h_human-3sample21	1000	150	0.42021238803863525	0.2755177306561863
h_human-3sample21	1000	300	0.6314647197723389	0.08263065337962754
h_human-3sample21	1000	500	0.7893067598342896	0.050819394532352444
h_human-3sample21	1000	1000	0.4858165383338928	0.0714366644006345
h_human-3sample22	1000	150	0.41238588094711304	0.2828262069120843
h_human-3sample22	1000	300	0.6832282543182373	0.06881566487802679
h_human-3sample22	1000	500	0.5690406560897827	0.10381192496566258
