name	sample_len	model_contig_len	score	pvalue
v_arch-vir-los-azufres-1sample0	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample0	3000	300	0.4809420108795166	0.15482256391757226
v_arch-vir-los-azufres-1sample0	3000	500	0.6895946264266968	0.07065984308265442
v_arch-vir-los-azufres-1sample0	3000	1000	0.3788050413131714	0.10178261197975678
v_arch-vir-los-azufres-1sample1	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample1	3000	300	0.38662999868392944	0.2130078459665419
v_arch-vir-los-azufres-1sample1	3000	500	0.3972723186016083	0.2005776214039775
v_arch-vir-los-azufres-1sample1	3000	1000	0.260381281375885	0.1295981569604955
v_arch-vir-los-azufres-1sample2	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample2	3000	300	0.40982407331466675	0.19944649862470126
v_arch-vir-los-azufres-1sample2	3000	500	0.40785330533981323	0.19458503452557904
v_arch-vir-los-azufres-1sample2	3000	1000	0.19996464252471924	0.14691441951809048
v_arch-vir-los-azufres-1sample3	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample3	3000	300	0.37621843814849854	0.21918541732425487
v_arch-vir-los-azufres-1sample3	3000	500	0.4690459370613098	0.15924100171216768
v_arch-vir-los-azufres-1sample3	3000	1000	0.23834265768527985	0.13548984062240352
v_arch-vir-los-azufres-1sample4	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample4	3000	300	0.3760172724723816	0.21930378319880958
v_arch-vir-los-azufres-1sample4	3000	500	0.5866042971611023	0.097508890101413
v_arch-vir-los-azufres-1sample4	3000	1000	0.3360210061073303	0.11099780950222826
v_arch-vir-los-azufres-1sample5	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample5	3000	300	0.3586180806159973	0.22985525544483024
v_arch-vir-los-azufres-1sample5	3000	500	0.6455739140510559	0.08052832602683023
v_arch-vir-los-azufres-1sample5	3000	1000	0.2227317839860916	0.13966311654958835
v_arch-vir-los-azufres-1sample6	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample6	3000	300	0.46895498037338257	0.16313635748748703
v_arch-vir-los-azufres-1sample6	3000	500	0.608828067779541	0.0904062164857288
v_arch-vir-los-azufres-1sample6	3000	1000	0.32692211866378784	0.11322607447692423
v_arch-vir-los-azufres-1sample7	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample7	3000	300	0.5181887149810791	0.1259243811155702
v_arch-vir-los-azufres-1sample7	3000	500	0.9492740631103516	0.020085043933093755
v_arch-vir-los-azufres-1sample7	3000	1000	0.64069002866745	0.038012689780194876
v_arch-vir-los-azufres-1sample8	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample8	3000	300	0.4253188669681549	0.1902083239392163
v_arch-vir-los-azufres-1sample8	3000	500	0.6510097980499268	0.0792489040245348
v_arch-vir-los-azufres-1sample8	3000	1000	0.6733620762825012	0.0352745675655261
v_arch-vir-los-azufres-1sample9	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample9	3000	300	0.38535213470458984	0.21383077061820804
v_arch-vir-los-azufres-1sample9	3000	500	0.4779805541038513	0.15348360270183822
v_arch-vir-los-azufres-1sample9	3000	1000	0.16904059052467346	0.15760253795603898
v_arch-vir-los-azufres-1sample10	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample10	3000	300	0.45405691862106323	0.17314672859268612
v_arch-vir-los-azufres-1sample10	3000	500	0.8497118949890137	0.03912585373196109
v_arch-vir-los-azufres-1sample10	3000	1000	0.489839643239975	0.06947276984666516
v_arch-vir-los-azufres-1sample11	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample11	3000	300	0.6498562693595886	0.07733800784596655
v_arch-vir-los-azufres-1sample11	3000	500	0.9990102052688599	0.0022483960187397694
v_arch-vir-los-azufres-1sample11	3000	1000	0.9572780132293701	0.01278419820228114
v_arch-vir-los-azufres-1sample12	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample12	3000	300	0.38085418939590454	0.2166208233755693
v_arch-vir-los-azufres-1sample12	3000	500	0.5227934122085571	0.12273984458785678
v_arch-vir-los-azufres-1sample12	3000	1000	0.21670439839363098	0.14119268826950676
v_arch-vir-los-azufres-1sample13	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample13	3000	300	0.4365936517715454	0.18370947377914054
v_arch-vir-los-azufres-1sample13	3000	500	0.801673173904419	0.048458108336939545
v_arch-vir-los-azufres-1sample13	3000	1000	0.2682102918624878	0.12740765918876049
v_arch-vir-los-azufres-1sample14	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample14	3000	300	0.4803411662578583	0.1552565721242729
v_arch-vir-los-azufres-1sample14	3000	500	0.6859844326972961	0.07138422171630698
v_arch-vir-los-azufres-1sample14	3000	1000	0.32744723558425903	0.11307500566508044
v_arch-vir-los-azufres-1sample15	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample15	3000	300	0.5136294960975647	0.12867497858141316
v_arch-vir-los-azufres-1sample15	3000	500	0.9507158398628235	0.01977459594724266
v_arch-vir-los-azufres-1sample15	3000	1000	0.6260801553726196	0.03958002870307425
v_arch-vir-los-azufres-1sample16	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample16	3000	300	0.5144556760787964	0.12808878567885648
v_arch-vir-los-azufres-1sample16	3000	500	0.9684070348739624	0.015287211424485879
v_arch-vir-los-azufres-1sample16	3000	1000	0.326326847076416	0.11339602689024851
v_arch-vir-los-azufres-1sample17	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample17	3000	300	0.44575315713882446	0.1782477341389728
v_arch-vir-los-azufres-1sample17	3000	500	0.6508629322052002	0.07931475662759412
v_arch-vir-los-azufres-1sample17	3000	1000	0.3890189528465271	0.09913890777249038
v_arch-vir-los-azufres-1sample18	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample18	3000	300	0.3778643012046814	0.21831176444063669
v_arch-vir-los-azufres-1sample18	3000	500	0.4564708471298218	0.1668422736081582
v_arch-vir-los-azufres-1sample18	3000	1000	0.16078293323516846	0.16056726338847346
v_arch-vir-los-azufres-1sample19	3000	150	0.42072656750679016	0.2750053490388622
v_arch-vir-los-azufres-1sample19	3000	300	0.45151448249816895	0.17475875907471705
v_arch-vir-los-azufres-1sample19	3000	500	0.8272304534912109	0.043519163107490266
v_arch-vir-los-azufres-1sample19	3000	1000	0.9245103597640991	0.015937759649520357
